Titel,Geschäftsart,ID,Datum,Erstunterzeichner,Partei Erstunterzeichner,Mitunterzeichner,Partei Mitunterzeichner,Geschäftsstatus,Entscheid,_entscheidbereinigt
Anpassung des Pilotprojekts «Pikmi» (On Demand-Angebot öffentlicher Verkehr) bezüglich Perimeter und Zeitdauer während der Schliessung des Gastgewerbes,Postulat,1b592afcbf544c17af06bfa151f400eb,2021-02-10T00:00:00.000,Stephan Iten,SVP,Emanuel Eugster,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Gebiet Stadelhofen–Sechseläutenplatz–Seepromenade (Utoquai), Installation der 2019 entfernten Überwachungskameras und Erhöhung der Polizeipräsenz 
am Wochenende",Postulat,9feabbead87c4ddf87daada83657ae65,2021-02-10T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Vermietung städtischer Liegenschaften bei Kostenmieten über der Marktmiete, Auflistung der betroffenen Liegenschaften, der jährlichen Verluste und der Gründe für die nicht kostendeckenden Vermietungen sowie mögliche Pläne für den Verkauf einzelner Liegenschaften",Schriftliche Anfrage,d0c48a03b51242508c8c6e163cd4107d,2021-02-10T00:00:00.000,Hans Dellenbach,FDP,Maria del Carmen Señorán,SVP,Abgeschlossen,,
"Projekt der «Cargo sous terrain (CST)», Beteiligungen der Stadt an der Aktiengesellschaft und Strategie der Stadt sowie mögliche Strecken hinsichtlich einer unterirdischen Warenlogistik",Schriftliche Anfrage,0f8b6c5b104c48708c4370d0c84b1222,2021-03-03T00:00:00.000,Derek Richter,SVP,Johann Widmer,SVP,Abgeschlossen,,
"Vergabe des Bauauftrags für den Fussgängerübergang Greencity-Wollishofen, Hintergründe zur Vergabe des Auftrags an eine ausserkantonale Firma, Beurteilung der Vergabekriterien bezüglich Nachhaltigkeit sowie Massnahmen zur Bewältigung ausserordentlicher Schneefallereignisse in Zusammenarbeit mit städtischen Betrieben",Schriftliche Anfrage,fc7566ee76ec456f920a6faf0ca6b00b,2021-03-10T00:00:00.000,Stephan Iten,SVP,Sebastian Vogel,FDP,Abgeschlossen,,
"Moschee in Zürich-Seebach, Umgang mit den Meldungen von Verdachtsmomenten und Status des Online-Shops als juristische Person sowie Hintergründe zu den Anzeigen und den Ermittlungen der Stadtpolizei",Schriftliche Anfrage,d958710aa33f46f58c5ff8b8764bd001,2021-03-24T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Abbau zentrumsnaher Parkplätze in Schwamendingen, Möglichkeiten für ein kurzzeitiges Parkieren am Schwamendingerplatz für Familien mit Kleinkindern oder Personen mit leichter Mobilitätseinschränkung und für die Realisierung von Kurzzeitparkplätzen sowie Parkplätzen in der weissen und blauen Zone",Schriftliche Anfrage,9d107aedf82c4d3e96a0548f3f3ebe01,2021-03-31T00:00:00.000,Frank Rühli,FDP,Bernhard im Oberdorf,SVP,Abgeschlossen,,
Alternative Lärmschutzmassnahmen zu Tempo 30 sowie Nachweis der Wirtschaftlichkeit für jede geplante Massnahme,Motion,3c4a699770a14623923c46e86df9e0f7,2021-04-14T00:00:00.000,Johann Widmer,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Anpassung der Markierungen von Parkplatzfeldern, die in Längsrichtung zur Strasse angeordnet sind",Postulat,933c884fa56b4f42ac6b9b2ecd88a11f,2021-04-14T00:00:00.000,Urs Helfenstein,SP,Stefan Urech,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Projekt «Brings uf d’Strass», Verzicht auf eine Durchführung an ungeeigneten Strassen",Postulat,458a5293f7e54560b14a87a35ed8bc2a,2021-04-14T00:00:00.000,Stefan Urech,SVP,Elisabeth Schoch,FDP,Abgeschlossen,Rückzug,Rückzug
"Betrieb des neuen «ZüriBOT» auf der Homepage der Stadt, Entwicklung der Personalkosten im Gesundheits- und Umweltdepartement, Kosten und Beiträge im Zusammenhang mit der Energieberatung und dem «ZüriBOT» und Sicherstellung des Qualitätsmanagements der Beratungen sowie Beurteilung der Zielerreichung",Schriftliche Anfrage,aac56c7c47b24ae9b0079e2d928d7463,2021-04-14T00:00:00.000,Johann Widmer,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Bericht der Projektgruppe Rassismus im öffentlichen Raum (PG RiöR), Umgang und Gleichbehandlung mit weiteren Familien- und Strassennamen sowie Objektbezeichnungen",Interpellation,5c7f03a4c2654b6ea114d903563f3c58,2021-04-14T00:00:00.000,Susanne Brunner,SVP,Stefan Urech,SVP,Abgeschlossen,,
"Baumängel beim Stadion Letzigrund, Kosten für die Behebung der Baumängel und für die Rechtsverfahren, Deckung der Kosten durch die Gewährleistungssumme und weitere wesentliche Mängel seit dem Bau des Stadions sowie Lehren für künftige Bauvorhaben",Schriftliche Anfrage,8d9c3b43ed19466d8d60c333906c9e7b,2021-04-21T00:00:00.000,Reto Brüesch,SVP,Emanuel Eugster,SVP,Abgeschlossen,,
Verzicht auf die Entfernung der Inschriften «zum Mohrenkopf» und «zum Mohrentanz» und Kontextualisierung der Inschriften anhand einer Infotafel oder eines QR-Codes,Postulat,e4e72abcfc7c49e48d211434b05fb362,2021-04-21T00:00:00.000,Stefan Urech,SVP,Shaibal Roy,GLP,Abgeschlossen,Ablehnung,Ablehnung
Verzicht auf den temporären Mehrzweckstreifen und den Abbau der Fussgängerstreifen auf der Nordbrücke und Wiedereinführung von Tempo 50,Postulat,531270e7d1c64893ac315c0b5fc67d48,2021-05-19T00:00:00.000,Johann Widmer,SVP,Stephan Iten,SVP,Abgeschlossen,Rückzug,Rückzug
Zonenplanänderung für den Ersatz der wegfallenden potenziellen Wohnfläche in der angrenzenden Zone zur Parzelle AF 45050 im Rahmen der Zonenplanänderung «Im Isengrind»,Motion,b06d0b432d8041c599e15f204da4c5ba,2021-05-26T00:00:00.000,Reto Brüesch,SVP,Sabine Koch,FDP,Abgeschlossen,Umwandlung in Postulat,Überweisung
Umplatzierung der Betonskulptur «No Problem Sculpture» auf dem Mobimo-Platz zugunsten einer Begrünung mit Sitzgelegenheiten,Postulat,6a3177505b194b0f91bb8ae684b4e961,2021-05-26T00:00:00.000,Stefan Urech,SVP,Urs Helfenstein,SP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Verzicht auf eine Zulassung von Personen mit einer Niederlassungsbewilligung C zur Polizeiausbildung,Postulat,2c7c7e52f38e43ac93de3621d1b87200,2021-05-26T00:00:00.000,Stephan Iten,SVP,Roger Bartholdi,SVP,Abgeschlossen,Ablehnung,Ablehnung
Freigabe weiterer Busspuren für Taxis,Postulat,0943aaca4ecc4f6d854dc118042524de,2021-05-26T00:00:00.000,Stephan Iten,SVP,Roger Bartholdi,SVP,Abgeschlossen,Ablehnung,Ablehnung
Zusammenstellung der Polizeieinsätze seit der Eröffnung des Bundesasylzentrums im Kreis 5 sowie Regelung der Zugangskontrolle,Schriftliche Anfrage,e0619d2a44fa46f9aeb6f1f0d9e21522,2021-05-26T00:00:00.000,Stefan Urech,SVP,Emanuel Eugster,SVP,Abgeschlossen,,
"Aufnahme von Asylsuchenden in der Stadt, Höchststand des Asylkontingents ab 2015, Legitimation für die Überschreitung des Kontingents verglichen mit den Bundesvorgaben und Mehrkosten für die Unterbringung der zusätzlichen Asylsuchenden sowie Erwartung der Entwicklung für die nächsten zwei Jahre",Schriftliche Anfrage,feb6691b77074962a5dba7d89ad4379a,2021-05-26T00:00:00.000,Martin Götzl,SVP,Roberto Bertozzi,SVP,Abgeschlossen,,
"llegale Partys im Gebiet Hasenrain, Feststellung der Aktivitäten vor Ort, Auswirkungen der Partys auf die Wildtiere, Ergebnisse der Personenkontrollen durch die Polizei und Angaben zu den Delikten sowie Massnahmen zur Verhinderung der illegalen Festivitäten",Schriftliche Anfrage,e4f5cdfe48204abe83e8e07862b338d2,2021-06-02T00:00:00.000,Roger Bartholdi,SVP,Rolf Müller,SVP,Abgeschlossen,,
"Antisemitische Kundgebungen auf der Gemüsebrücke, Beurteilung der Kundgebungen, Einfluss auf die Sicherheit der jüdischen Bevölkerung und Mittel zur Unterbindung solcher Parolen und Transparente sowie Möglichkeiten zur Verhinderung solcher Demonstrationen",Schriftliche Anfrage,cf518f4b080943e591af1bb3a5fff522,2021-06-23T00:00:00.000,Ronny Siev,GLP,Roger Bartholdi,SVP,Abgeschlossen,,
"Illegales Anbringen von Transparenten und Fahnen im Rahmen politischer Werbung, Rechtsgrundlagen für die Benutzung des öffentlichen Raums für politische Zwecke, Umgang mit dieser Art der Werbung, Einfluss auf die Medien und Plakatgesellschaften sowie Kosten für die Entfernung dieser Werbung",Schriftliche Anfrage,f9ef998203eb46cb9c4b1e8aa6205328,2021-06-23T00:00:00.000,Roger Bartholdi,SVP,Walter Anken,SVP,Abgeschlossen,,
Realisierung eines Kreiselverkehrs an der Kreuzung Bernstrasse / Hermetschloobrücke / Bändlistrasse,Postulat,2febed2be11c419aaf3932eb78c09ac5,2021-06-23T00:00:00.000,Derek Richter,SVP,Stephan Iten,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Klagen im Zusammenhang mit dem MFO-Park in Oerlikon, bisher eingeleitete Massnahmen, Entwicklung der Lärm- und Emissionsklagen und der polizeilich festgehaltenen Beschwerden sowie Prüfung weiterer Massnahmen",Schriftliche Anfrage,df8db9deb8594f1489f4c76a83ffeb87,2021-07-07T00:00:00.000,Martin Götzl,SVP,Attila Kipfer,SVP,Abgeschlossen,,
"Beschwerden rund um den Marktplatz Oerlikon, Schlüsse aus den Verfehlungen der vergangenen zwei Jahre, Beurteilung der aktuellen Situation, Massnahmen des Sozialdepartements, der AOZ und der Stadtpolizei sowie Auswirkungen auf den Personalbestand der Stadtpolizei",Schriftliche Anfrage,17b4b7974cbb4bc18004dae0b19a3190,2021-07-07T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Massnahmen zur Klimaneutralität und Hitzeminderung, Berücksichtigung der Kosten beim Kauf von Liegenschaften, Massnahmen bei gemieteten Liegenschaften, Prognose für den Ausstoss an CO2 unter Berücksichtigung des Bevölkerungswachstums und Resultate des Betriebsoptimierungsprogramms für städtische Verwaltungsgebäude",Schriftliche Anfrage,442c3b5c829449d693810511eb0ac1f0,2021-07-07T00:00:00.000,Reto Brüesch,SVP,Derek Richter,SVP,Abgeschlossen,,
"Planschbecken Josefwiese, Gewährleistung einer kontinuierlichen Wasserversorgung",Postulat,29c42371f0764be3a2338a5f250767b2,2021-07-14T00:00:00.000,Stefan Urech,SVP,Urs Helfenstein,SP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Städtische Immobilienpreise, Einschätzung der Preisentwicklung bis 2030, Massnahmen zur Dämpfung der Kostenspirale und Effekte des gemeinnützigen Wohnungsbaus sowie Hintergründe zu den Gutverdienenden, Amtspersonen und Ratsmitgliedern in gemeinnützigen, städtischen oder subventionierten Wohnungen",Schriftliche Anfrage,9cdb7cab9a5841eb85614b89c0131e73,2021-07-14T00:00:00.000,Martin Götzl,SVP,Reto Brüesch,SVP,Abgeschlossen,,
"Deckelung des Asylkontingents gemäss Verteilschlüssel des Bundes, Änderung der Gemeindeordnung",Motion,aff17479ce1c45b7b21b529250013263,2021-08-25T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,Rückzug,Rückzug
"Zähringer- und Predigerplatz, alternative Parkierungsmöglichkeit für die Mitarbeitenden der Dienstabteilung Verkehr (DAV)",Postulat,b3a49b87820f458685261589fb945043,2021-08-25T00:00:00.000,Stephan Iten,SVP,Martin Götzl,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Einführung von Tempo 30 in der Stadt, Beurteilung der Abweichung von der Verkehrsregelnverordnung des Bundes, Absprachen mit den kantonalen Stellen und Stellungnahmen zu den Einwendungen des Regierungsrats sowie mögliche Auswirkungen auf die Rettungseinsätze und den öffentlichen Verkehr",Schriftliche Anfrage,d042e208749d440aadeec5273b00d95c,2021-08-25T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Kostenwahrheit betreffend Bodenpreise und Gebäudewerte bei städtischen Bauprojekten, Anpassung der «Richtlinien 65»",Postulat,4d526bee66224d1984390a460bcb97a7,2021-09-01T00:00:00.000,Martin Götzl,SVP,Reto Brüesch,SVP,Abgeschlossen,Ablehnung,Ablehnung
Entfernung der neu erstellten Verkehrshindernisse auf der Freilagerstrasse zur Verbesserung der Sicherheit für Velofahrende mit Anhängern,Postulat,8d556c81c6364b0887dd04ac667b19ac,2021-09-29T00:00:00.000,Roger Bartholdi,SVP,Stephan Iten,SVP,InBearbeitung,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Verzicht auf die Verkehrshindernisse wie die «Berliner Kissen», die eine Gefahr für Velos mit Anhängern darstellen",Postulat,01305b04192f4639a85c07377d0dde88,2021-09-29T00:00:00.000,Roger Bartholdi,SVP,Stefan Urech,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Städtische Pflegeheime mit Abteilungen für demente Personen, bauliche Ergänzung der Aussenbereiche für eine sichere und selbständige Nutzung durch demente Patientinnen und Patienten",Postulat,16def9b4252a401c88bdeb881f065799,2021-09-29T00:00:00.000,Jean-Marc Jung,SVP,Walter Anken,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Umnutzung der Parzelle SE 6364 (Zihlacker) zur Behebung der Kapazitätsengpässe für Sporttreibende,Postulat,3a0a13f71d3c47ff8b77486549db587a,2021-10-06T00:00:00.000,Martin Götzl,SVP,Thomas Schwendener,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Neue Trammodelle, Taufe mit den Quartierwappen",Postulat,7321fefcdbcc4d5b82e277a3ad26c2b8,2021-10-27T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Strategie betreffend Nutzung des Alterszentrums Eichrain, Ausschreibung und Anmeldungen aus dem Quartier, Priorisierung der Vergabe, Ausmass und Dauer der Ersatznutzung durch das Alterszentrum Oberstrass und das Alterszentrum Alter Rosengarten in Uster sowie Kostenfolgen im Rahmen der Zwischennutzungen",Schriftliche Anfrage,f0e28a6f03f2426795bafe75d4c75f10,2021-11-17T00:00:00.000,Martin Götzl,SVP,Ernst Danner,EVP,Abgeschlossen,,
"Rechtsstaat und Sans-Papiers, Anzeigepflicht städtischer Behörden und städtischer Angestellten in Bezug auf die illegal anwesenden Sans-Papiers sowie allfällige Rechtsfolgen bei Schutz vor Strafverfolgung und Strafvollzug",Schriftliche Anfrage,728ecf89dee44af3a7e0063bebbb5471,2021-11-17T00:00:00.000,Samuel Balsiger,SVP,Sebastian Zopfi,SVP,Abgeschlossen,,
Festlegung der Kontingente für die Besuche der Kreisschulbehörden an den Volksschulen mindestens in der Höhe der bisherigen Stunden,Postulat,1f71aff1ea6947de807e79b87f3c8ccb,2021-11-17T00:00:00.000,Balz Bürgisser,Grüne,Stefan Urech,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Personelle Missstände bei Human Resources Management der Stadt Zürich (HRZ), Austritte und Personalrotation im Direktionssekretariat, Kosten für die Lohnfortzahlungen, die Wiederbesetzung der personellen Abgänge und die Überbrückungsanstellungen sowie Hintergründe zur Anstellung der Direktorin HRZ",Schriftliche Anfrage,4e679ee3ccb54f80b3284ac0ee62a6df,2021-11-24T00:00:00.000,Sebastian Zopfi,SVP,Stephan Iten,SVP,Abgeschlossen,Rückzug,Rückzug
Sicherstellung eines Anteils von mindestens 20 Prozent an Wohnungen für Personen im Alter von über 60 Jahren bis 2040 in allen städtischen Liegenschaften,Motion,8c6c4fe8f4b34d008ae3d1ac593e045d,2021-12-01T00:00:00.000,Reto Brüesch,SVP,Ernst Danner,EVP,Abgeschlossen,Umwandlung in Postulat,Ablehnung
"Abbau von Parkplätzen, Ausmass des vollzogenen und des geplanten Abbaus von Plätzen mit permanenten Verkehrsvorschriften und Neubeurteilungen aufgrund von Einsprachen sowie Kompensierung und Kompensationspotenzial der abgebauten Parkplätze",Schriftliche Anfrage,385a3dfae3cb4cc885deb5b09637e7d9,2021-12-01T00:00:00.000,Stephan Iten,SVP,Dominique Zygmont,FDP,Abgeschlossen,,
"Format «Stadtluft», finanzielles Engagement für die Gründung und den operativen Betrieb sowie Hintergründe zum zeitlichen Engagement, zur Initiative, zu den beteiligten Städten und den geplanten Aktivitäten",Schriftliche Anfrage,a34d166b12384771851b8d833785bb3d,2021-12-01T00:00:00.000,Susanne Brunner,SVP,Elisabeth Schoch,FDP,Abgeschlossen,,
Übernahme des Baukonzepts des Unternehmens «Broad Group» für den Bau der Schulhäuser,Postulat,97af70b76a914d3c937e45289e9bcef8,2021-12-15T00:00:00.000,Samuel Balsiger,SVP,Martin Götzl,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Klimaschutzziel Netto-Null, Anfangspunkte für den Absenkplan und sich daraus ergebende einzuhaltende Werte, Bezifferung des Effekts der schwankenden Heizgradtage, Zuständigkeit für die Festlegung des Absenkplans und die erforderlichen Massnahmen sowie Möglichkeit zur Aufteilung der Vorlage in zwei separate Abstimmungsfragen",Schriftliche Anfrage,82bf1b4def95498ca064c93534deaa70,2021-12-15T00:00:00.000,Elisabeth Schoch,FDP,Walter Anken,SVP,Abgeschlossen,,
"Nutzung der Parzelle SE 6364 (Zihlacker) für den Sport, ohne Gefährdung der weiteren kurz- bis langfristigen Nutzungen",Postulat,90330c867fdf4511b93bbd013551af03,2022-01-05T00:00:00.000,Martin Götzl,SVP,Urs Helfenstein,SP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Integration eines öffentlichen Quartierparkhauses auf dem Gelände des Tramdepots Irchel,Postulat,120aeb9ecd4c4a418e679cae7fa0a7df,2022-01-12T00:00:00.000,Stephan Iten,SVP,Walter Anken,SVP,Abgeschlossen,Ablehnung,Ablehnung
Sistierung des Strassenbauprojekts Milchbuck-/Scheuchzerstrasse bis zur Realisierung von Ersatzparkplätzen auf privatem Grund,Postulat,fabb6d24932e4b69b44854a76a56f116,2022-01-12T00:00:00.000,Stephan Iten,SVP,Walter Anken,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Änderung der Ausrückordnung von Schutz & Rettung in Zürich-Nord, Gründe für die Nichtberücksichtigung der Milizfeuerwehr und des damit verbundenen Leistungsabbaus sowie Stellungnahme zur Bewertung der Faktoren «Eintreffen der Einsatzmittel am Einsatzort» und «Kosteneffizienz»",Schriftliche Anfrage,27952fabad9f40b8aa7f4ac3a5f0da74,2022-01-26T00:00:00.000,Martin Götzl,SVP,Rolf Müller,SVP,Abgeschlossen,,
Parkplatz- und Baumbilanz sowie Bilanz für Fahrräder bei den Bauprojekten und Hintergründe zu den eingegangenen Einwendungen bei den aufgelegten Strassenbauprojekten,Schriftliche Anfrage,b10865b24d4645e6b2460fdb5cdb56a4,2022-02-02T00:00:00.000,Derek Richter,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Halteverbote auf Strassen mit Tempo 30, Auflistung der signalisierten Halteverbote, die nicht der Verkehrssicherheit dienen, und der möglichen Parkplätze für den Güterumschlag sowie Begründung der Verkehrssicherheit bei Schulen ausserhalb des Schulunterrichts",Schriftliche Anfrage,2b020d85eeae4c8f9a088262bae92d1f,2022-02-02T00:00:00.000,Derek Richter,SVP,Stephan Iten,SVP,Abgeschlossen,,
Einführung einer erweiterten Gewerbeparkkarte für in Zürich tätige Handwerks- und Servicebetriebe,Motion,25914a275b564f53bb6180f9a5001baa,2022-02-02T00:00:00.000,Andreas Egli,FDP,Stephan Iten,SVP,InBearbeitung,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Vermietung des Limmathauses an den Impact Hub, Hintergründe zum Vergabeprozess und Vergabeentscheid, Gründe und Rahmenbedingungen für die Nichtberücksichtigung der X-TRA-Production AG sowie generelle Strategie für die städtischen Nachtkulturlokalitäten",Schriftliche Anfrage,0714386808194831a53d687ad3bf10b7,2022-02-09T00:00:00.000,Alan David Sangines,SP,Stefan Urech,SVP,Abgeschlossen,,
Verzicht auf die geplanten Einschränkungen im Tram- und Busbetrieb nach Fussballspielen,Postulat,ab7c444f365047fbb2c2394264bdadd8,2022-03-02T00:00:00.000,Roger Bartholdi,SVP,Rolf Müller,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Dolmetscherdienste im Schulbereich für fremd- oder mehrsprachige Familien, Höhe der angefallenen Kosten – ausgewiesen nach Dienstabteilung und Schulkreis, Weiterverrechnung der Kosten und Einsatz von internen oder externen Dolmetschern",Schriftliche Anfrage,d4dedb7bbfda4afabecdad60fdb32ea0,2022-03-09T00:00:00.000,Attila Kipfer,SVP,Samuel Balsiger,SVP,Abgeschlossen,,
